"CubeId";"plimoinchq"
"PublishingDate";"2026-01-21 09:00"

"Date";"D0";"D1";"Value"
"2018-Q2";"MH";"TP2";"138.94208846"
"2018-Q2";"MH";"TP";"145.80959504"
"2018-Q2";"MW";"AP";"147.40931127"
"2018-Q2";"BF";"AP";"128.22156124"
"2018-Q2";"GF";"AP";"112.47252066"
"2018-Q2";"VF";"AP";"114.61214005"
"2018-Q3";"EW";"TP3";"95.3523"
"2018-Q3";"EW";"TP1";"218.11303535"
"2018-Q3";"EW";"TP2";"190.74620788"
"2018-Q3";"EW";"AP";"180.13655156"
"2018-Q3";"EW";"TP";"194.23317097"
"2018-Q3";"EH";"TP3";"95.1912"
"2018-Q3";"EH";"TP1";"176.32235353"
"2018-Q3";"EH";"TP2";"175.14551804"
"2018-Q3";"EH";"AP";"168.37906229"
"2018-Q3";"EH";"TP";"172.8220069"
"2018-Q3";"MH";"TP1";"149.3971781"
"2018-Q3";"MH";"TP2";"138.53929169"
"2018-Q3";"MH";"TP";"145.54893205"
"2018-Q3";"MW";"AP";"146.50323657"
"2018-Q3";"BF";"AP";"127.41418402"
"2018-Q3";"GF";"AP";"111.19686067"
"2018-Q3";"VF";"AP";"116.85658977"
"2018-Q4";"EW";"TP3";"96.7464"
"2018-Q4";"EW";"TP1";"215.63777513"
"2018-Q4";"EW";"TP2";"192.02891174"
"2018-Q4";"EW";"AP";"179.58266522"
"2018-Q4";"EW";"TP";"195.04707252"
"2018-Q4";"EH";"TP3";"96.594"
"2018-Q4";"EH";"TP1";"179.04536625"
"2018-Q4";"EH";"TP2";"174.46643384"
"2018-Q4";"EH";"AP";"167.01035818"
"2018-Q4";"EH";"TP";"175.04606963"
"2018-Q4";"MH";"TP1";"152.19497252"
"2018-Q4";"MH";"TP2";"138.85848913"
"2018-Q4";"MH";"TP";"142.60849651"
"2018-Q4";"MW";"AP";"145.95938717"
"2018-Q4";"BF";"AP";"126.15682551"
"2018-Q4";"GF";"AP";"115.54734506"
"2018-Q4";"VF";"AP";"116.87726984"
"2019-Q1";"EW";"TP3";"98.1662"
"2019-Q1";"EW";"TP1";"216.21505323"
"2019-Q1";"EW";"TP2";"191.00071261"
"2019-Q1";"EW";"AP";"178.37522719"
"2019-Q1";"EW";"TP";"197.38879825"
"2019-Q1";"EH";"TP3";"97.0706"
"2019-Q1";"EH";"TP1";"179.70830797"
"2019-Q1";"EH";"TP2";"173.49631354"
"2019-Q1";"EH";"AP";"167.20039873"
"2019-Q1";"EH";"TP";"176.14908183"
"2019-Q1";"MH";"TP1";"155.14744037"
"2019-Q1";"MH";"TP2";"140.6748746"
"2019-Q1";"MH";"TP";"142.62499725"
"2019-Q1";"MW";"AP";"145.70419716"
"2019-Q1";"BF";"AP";"127.350971"
"2019-Q1";"GF";"AP";"116.92976479"
"2019-Q1";"VF";"AP";"117.12163174"
"2019-Q2";"EW";"TP3";"98.0654"
"2019-Q2";"EW";"TP1";"222.72044553"
"2019-Q2";"EW";"TP2";"192.14089382"
"2019-Q2";"EW";"AP";"176.81893543"
"2019-Q2";"EW";"TP";"198.46889732"
"2019-Q2";"EH";"TP3";"98.2087"
"2019-Q2";"EH";"TP1";"180.92832853"
"2019-Q2";"EH";"TP2";"174.36942181"
"2019-Q2";"EH";"AP";"167.30780117"
"2019-Q2";"EH";"TP";"178.90721046"
"2019-Q2";"MH";"TP1";"157.35821743"
"2019-Q2";"MH";"TP2";"143.28165375"
"2019-Q2";"MH";"TP";"142.90172851"
"2019-Q2";"MW";"AP";"145.15301087"
"2019-Q2";"BF";"AP";"126.54213656"
"2019-Q2";"GF";"AP";"115.51937787"
"2019-Q2";"VF";"AP";"116.85982435"
"2019-Q3";"EW";"TP3";"97.9807"
"2019-Q3";"EW";"TP1";"223.85218761"
"2019-Q3";"EW";"TP2";"194.1667515"
"2019-Q3";"EW";"AP";"176.52298773"
"2019-Q3";"EW";"TP";"198.55443137"
"2019-Q3";"EH";"TP3";"98.5735"
"2019-Q3";"EH";"TP1";"178.69445088"
"2019-Q3";"EH";"TP2";"175.58207218"
"2019-Q3";"EH";"AP";"169.21824139"
"2019-Q3";"EH";"TP";"178.58757556"
"2019-Q3";"MH";"TP1";"157.54209486"
"2019-Q3";"MH";"TP2";"145.34883721"
"2019-Q3";"MH";"TP";"143.90356569"
"2019-Q3";"MW";"AP";"145.05960027"
"2019-Q3";"BF";"AP";"127.0994766"
"2019-Q3";"GF";"AP";"111.99992479"
"2019-Q3";"VF";"AP";"116.96207525"
"2019-Q4";"EW";"TP3";"100"
"2019-Q4";"EW";"TP1";"221.8708108"
"2019-Q4";"EW";"TP2";"195.55125725"
"2019-Q4";"EW";"AP";"177.35199416"
"2019-Q4";"EW";"TP";"199.06113543"
"2019-Q4";"EH";"TP3";"100"
"2019-Q4";"EH";"TP1";"180.48591449"
"2019-Q4";"EH";"TP2";"177.43500194"
"2019-Q4";"EH";"AP";"169.34341604"
"2019-Q4";"EH";"TP";"179.23367569"
"2019-Q4";"MH";"TP1";"160.39305775"
"2019-Q4";"MH";"TP2";"145.75163399"
"2019-Q4";"MH";"TP";"144.70205231"
"2019-Q4";"MW";"AP";"144.6927139"
"2019-Q4";"BF";"AP";"128.22097958"
"2019-Q4";"GF";"AP";"111.2388526"
"2019-Q4";"VF";"AP";"115.64838543"
"2020-Q1";"EW";"TP3";"99.052"
"2020-Q1";"EW";"TP1";"223.19653446"
"2020-Q1";"EW";"TP2";"197.31243001"
"2020-Q1";"EW";"AP";"176.39550385"
"2020-Q1";"EW";"TP";"200.50080055"
"2020-Q1";"EH";"TP3";"99.4514"
"2020-Q1";"EH";"TP1";"184.61810059"
"2020-Q1";"EH";"TP2";"178.87077998"
"2020-Q1";"EH";"AP";"168.73548794"
"2020-Q1";"EH";"TP";"182.29176035"
"2020-Q1";"MH";"TP1";"161.42453856"
"2020-Q1";"MH";"TP2";"146.86882505"
"2020-Q1";"MH";"TP";"145.87503574"
"2020-Q1";"MW";"AP";"144.15152937"
"2020-Q1";"BF";"AP";"127.91180739"
"2020-Q1";"GF";"AP";"110.43401426"
"2020-Q1";"VF";"AP";"114.62876297"
"2020-Q2";"EW";"TP3";"100.648"
"2020-Q2";"EW";"TP1";"228.74097554"
"2020-Q2";"EW";"TP2";"198.70711595"
"2020-Q2";"EW";"AP";"175.74954314"
"2020-Q2";"EW";"TP";"202.12053108"
"2020-Q2";"EH";"TP3";"100.5419"
"2020-Q2";"EH";"TP1";"188.95087865"
"2020-Q2";"EH";"TP2";"180.15133877"
"2020-Q2";"EH";"AP";"170.63824507"
"2020-Q2";"EH";"TP";"184.84000437"
"2020-Q2";"MH";"TP1";"161.14178584"
"2020-Q2";"MH";"TP2";"146.24563003"
"2020-Q2";"MH";"TP";"148.70108445"
"2020-Q2";"MW";"AP";"143.54459238"
"2020-Q2";"BF";"AP";"128.85027239"
"2020-Q2";"GF";"AP";"109.0594005"
"2020-Q2";"VF";"AP";"116.05273482"
"2020-Q3";"EW";"TP3";"100.0234"
"2020-Q3";"EW";"TP1";"231.71019394"
"2020-Q3";"EW";"TP2";"200.34612644"
"2020-Q3";"EW";"AP";"176.14380645"
"2020-Q3";"EW";"TP";"204.58380771"
"2020-Q3";"EH";"TP3";"101.6683"
"2020-Q3";"EH";"TP1";"191.91172603"
"2020-Q3";"EH";"TP2";"179.87970508"
"2020-Q3";"EH";"AP";"172.82467878"
"2020-Q3";"EH";"TP";"187.68777896"
"2020-Q3";"MH";"TP1";"158.84728388"
"2020-Q3";"MH";"TP2";"144.58124335"
"2020-Q3";"MH";"TP";"149.97044276"
"2020-Q3";"MW";"AP";"142.39519035"
"2020-Q3";"BF";"AP";"128.89826356"
"2020-Q3";"GF";"AP";"112.67172303"
"2020-Q3";"VF";"AP";"116.39454055"
"2020-Q4";"EW";"TP3";"103.1062"
"2020-Q4";"EW";"TP1";"234.92170654"
"2020-Q4";"EW";"TP2";"203.30856154"
"2020-Q4";"EW";"AP";"178.09901913"
"2020-Q4";"EW";"TP";"209.13493192"
"2020-Q4";"EH";"TP3";"103.154"
"2020-Q4";"EH";"TP1";"193.36941649"
"2020-Q4";"EH";"TP2";"181.12145906"
"2020-Q4";"EH";"AP";"176.75381712"
"2020-Q4";"EH";"TP";"188.92867234"
"2020-Q4";"MH";"TP1";"160.44325101"
"2020-Q4";"MH";"TP2";"145.7744338"
"2020-Q4";"MH";"TP";"149.26901249"
"2020-Q4";"MW";"AP";"141.71974789"
"2020-Q4";"BF";"AP";"128.4363442"
"2020-Q4";"GF";"AP";"113.63217597"
"2020-Q4";"VF";"AP";"118.36048951"
"2021-Q1";"EW";"TP3";"102.905"
"2021-Q1";"EW";"TP1";"237.17215361"
"2021-Q1";"EW";"TP2";"205.31405884"
"2021-Q1";"EW";"AP";"178.8222097"
"2021-Q1";"EW";"TP";"212.21025046"
"2021-Q1";"EH";"TP3";"103.2623"
"2021-Q1";"EH";"TP1";"194.9732488"
"2021-Q1";"EH";"TP2";"184.24524641"
"2021-Q1";"EH";"AP";"179.66785959"
"2021-Q1";"EH";"TP";"192.3646854"
"2021-Q1";"MH";"TP1";"160.46238626"
"2021-Q1";"MH";"TP2";"146.78522572"
"2021-Q1";"MH";"TP";"149.37608849"
"2021-Q1";"MW";"AP";"140.62910972"
"2021-Q1";"BF";"AP";"127.83691779"
"2021-Q1";"GF";"AP";"116.41854252"
"2021-Q1";"VF";"AP";"117.6165573"
"2021-Q2";"EW";"TP3";"104.7728"
"2021-Q2";"EW";"TP1";"238.98401014"
"2021-Q2";"EW";"TP2";"207.98126845"
"2021-Q2";"EW";"AP";"179.93663352"
"2021-Q2";"EW";"TP";"215.78099964"
"2021-Q2";"EH";"TP3";"105.9631"
"2021-Q2";"EH";"TP1";"197.30459327"
"2021-Q2";"EH";"TP2";"188.22273962"
"2021-Q2";"EH";"AP";"182.72761926"
"2021-Q2";"EH";"TP";"196.44769521"
"2021-Q2";"MH";"TP1";"161.79795824"
"2021-Q2";"MH";"TP2";"147.83401733"
"2021-Q2";"MH";"TP";"155.62396344"
"2021-Q2";"MW";"AP";"138.92751965"
"2021-Q2";"BF";"AP";"128.78127333"
"2021-Q2";"GF";"AP";"117.63664151"
"2021-Q2";"VF";"AP";"116.75398516"
"2021-Q3";"EW";"TP3";"107.2109"
"2021-Q3";"EW";"TP1";"241.12941205"
"2021-Q3";"EW";"TP2";"210.64847806"
"2021-Q3";"EW";"AP";"180.18987423"
"2021-Q3";"EW";"TP";"219.57007092"
"2021-Q3";"EH";"TP3";"108.4884"
"2021-Q3";"EH";"TP1";"201.68326511"
"2021-Q3";"EH";"TP2";"190.25999224"
"2021-Q3";"EH";"AP";"183.46995748"
"2021-Q3";"EH";"TP";"201.65329727"
"2021-Q3";"MH";"TP1";"165.26134528"
"2021-Q3";"MH";"TP2";"151.08679131"
"2021-Q3";"MH";"TP";"159.74622491"
"2021-Q3";"MW";"AP";"138.54087779"
"2021-Q3";"BF";"AP";"127.34593518"
"2021-Q3";"GF";"AP";"117.47237493"
"2021-Q3";"VF";"AP";"114.8638117"
"2021-Q4";"EW";"TP3";"110.0106"
"2021-Q4";"EW";"TP1";"243.6003027"
"2021-Q4";"EW";"TP2";"213.70253487"
"2021-Q4";"EW";"AP";"180.40128511"
"2021-Q4";"EW";"TP";"223.12416864"
"2021-Q4";"EH";"TP3";"111.4037"
"2021-Q4";"EH";"TP1";"204.57006099"
"2021-Q4";"EH";"TP2";"194.38300349"
"2021-Q4";"EH";"AP";"185.98151014"
"2021-Q4";"EH";"TP";"204.57459274"
"2021-Q4";"MH";"TP1";"170.79566587"
"2021-Q4";"MH";"TP2";"154.30916553"
"2021-Q4";"MH";"TP";"159.59887907"
"2021-Q4";"MW";"AP";"137.98850581"
"2021-Q4";"BF";"AP";"125.13837462"
"2021-Q4";"GF";"AP";"116.86046399"
"2021-Q4";"VF";"AP";"114.95083659"
"2022-Q1";"EW";"TP3";"108.6991"
"2022-Q1";"EW";"TP1";"249.64412599"
"2022-Q1";"EW";"TP2";"215.85055482"
"2022-Q1";"EW";"AP";"181.2955758"
"2022-Q1";"EW";"TP";"228.14018568"
"2022-Q1";"EH";"TP3";"112.0222"
"2022-Q1";"EH";"TP1";"204.1186805"
"2022-Q1";"EH";"TP2";"197.95304618"
"2022-Q1";"EH";"AP";"189.47280427"
"2022-Q1";"EH";"TP";"209.06436557"
"2022-Q1";"MH";"TP1";"173.67624468"
"2022-Q1";"MH";"TP2";"156.04195166"
"2022-Q1";"MH";"TP";"163.32821648"
"2022-Q1";"MW";"AP";"138.41360052"
"2022-Q1";"BF";"AP";"124.74603691"
"2022-Q1";"GF";"AP";"119.05957708"
"2022-Q1";"VF";"AP";"111.3658628"
"2022-Q2";"EW";"TP3";"112.2438"
"2022-Q2";"EW";"TP1";"255.04339702"
"2022-Q2";"EW";"TP2";"217.5913672"
"2022-Q2";"EW";"AP";"183.2776376"
"2022-Q2";"EW";"TP";"231.46078708"
"2022-Q2";"EH";"TP3";"114.3068"
"2022-Q2";"EH";"TP1";"208.93020521"
"2022-Q2";"EH";"TP2";"199.11719053"
"2022-Q2";"EH";"AP";"190.52874541"
"2022-Q2";"EH";"TP";"213.62782838"
"2022-Q2";"MH";"TP1";"170.928552"
"2022-Q2";"MH";"TP2";"157.26554188"
"2022-Q2";"MH";"TP";"161.25585059"
"2022-Q2";"MW";"AP";"139.7503464"
"2022-Q2";"BF";"AP";"125.45577248"
"2022-Q2";"GF";"AP";"120.39352806"
"2022-Q2";"VF";"AP";"106.78336888"
"2022-Q3";"EW";"TP3";"113.5006"
"2022-Q3";"EW";"TP1";"259.1311601"
"2022-Q3";"EW";"TP2";"219.10821541"
"2022-Q3";"EW";"AP";"185.12603797"
"2022-Q3";"EW";"TP";"234.10193802"
"2022-Q3";"EH";"TP3";"115.8834"
"2022-Q3";"EH";"TP1";"211.03908563"
"2022-Q3";"EH";"TP2";"203.05587893"
"2022-Q3";"EH";"AP";"192.57396619"
"2022-Q3";"EH";"TP";"216.20826832"
"2022-Q3";"MH";"TP1";"167.73614122"
"2022-Q3";"MH";"TP2";"160.22951816"
"2022-Q3";"MH";"TP";"165.40440248"
"2022-Q3";"MW";"AP";"140.02648296"
"2022-Q3";"BF";"AP";"124.25457208"
"2022-Q3";"GF";"AP";"120.15633882"
"2022-Q3";"VF";"AP";"114.10775865"
"2022-Q4";"EW";"TP3";"114.0781"
"2022-Q4";"EW";"TP1";"257.33398896"
"2022-Q4";"EW";"TP2";"222.39641657"
"2022-Q4";"EW";"AP";"186.95449042"
"2022-Q4";"EW";"TP";"234.72886648"
"2022-Q4";"EH";"TP3";"118.1487"
"2022-Q4";"EH";"TP1";"213.23815632"
"2022-Q4";"EH";"TP2";"205.86922778"
"2022-Q4";"EH";"AP";"193.28193117"
"2022-Q4";"EH";"TP";"215.80542532"
"2022-Q4";"MH";"TP1";"163.04513973"
"2022-Q4";"MH";"TP2";"162.89709682"
"2022-Q4";"MH";"TP";"166.94494126"
"2022-Q4";"MW";"AP";"140.14162538"
"2022-Q4";"BF";"AP";"124.19102741"
"2022-Q4";"GF";"AP";"121.72006439"
"2022-Q4";"VF";"AP";"112.25001838"
"2023-Q1";"EW";"TP3";"112.8152"
"2023-Q1";"EW";"TP1";"259.94492899"
"2023-Q1";"EW";"TP2";"224.3815535"
"2023-Q1";"EW";"AP";"188.35991908"
"2023-Q1";"EW";"TP";"236.21668689"
"2023-Q1";"EH";"TP3";"116.5883"
"2023-Q1";"EH";"TP1";"212.29447533"
"2023-Q1";"EH";"TP2";"208.02289484"
"2023-Q1";"EH";"AP";"192.87281097"
"2023-Q1";"EH";"TP";"216.56664973"
"2023-Q1";"MH";"TP1";"152.67008709"
"2023-Q1";"MH";"TP2";"163.56589147"
"2023-Q1";"MH";"TP";"161.18313168"
"2023-Q1";"MW";"AP";"140.1814035"
"2023-Q1";"BF";"AP";"123.76477634"
"2023-Q1";"GF";"AP";"120.68106818"
"2023-Q1";"VF";"AP";"113.63446434"
"2023-Q2";"EW";"TP3";"114.6312"
"2023-Q2";"EW";"TP1";"261.91023465"
"2023-Q2";"EW";"TP2";"225.44029319"
"2023-Q2";"EW";"AP";"190.25416406"
"2023-Q2";"EW";"TP";"239.26639975"
"2023-Q2";"EH";"TP3";"117.3862"
"2023-Q2";"EH";"TP1";"216.13185012"
"2023-Q2";"EH";"TP2";"210.37058595"
"2023-Q2";"EH";"AP";"193.45966909"
"2023-Q2";"EH";"TP";"216.22688917"
"2023-Q2";"MH";"TP1";"150.36140991"
"2023-Q2";"MH";"TP2";"166.10427117"
"2023-Q2";"MH";"TP";"159.5339158"
"2023-Q2";"MW";"AP";"141.56819489"
"2023-Q2";"BF";"AP";"124.0804064"
"2023-Q2";"GF";"AP";"122.20251249"
"2023-Q2";"VF";"AP";"113.94011904"
"2023-Q3";"EW";"TP3";"115.0694"
"2023-Q3";"EW";"TP1";"260.54211201"
"2023-Q3";"EW";"TP2";"229.03390003"
"2023-Q3";"EW";"AP";"189.56687467"
"2023-Q3";"EW";"TP";"238.49559484"
"2023-Q3";"EH";"TP3";"117.3105"
"2023-Q3";"EH";"TP1";"222.29344719"
"2023-Q3";"EH";"TP2";"213.50407451"
"2023-Q3";"EH";"AP";"191.80410508"
"2023-Q3";"EH";"TP";"217.61634247"
"2023-Q3";"MH";"TP1";"149.16506062"
"2023-Q3";"MH";"TP2";"167.09226326"
"2023-Q3";"MH";"TP";"164.21380287"
"2023-Q3";"MW";"AP";"145.46381875"
"2023-Q3";"BF";"AP";"120.17346843"
"2023-Q3";"GF";"AP";"116.44726016"
"2023-Q3";"VF";"AP";"109.92837634"
"2023-Q4";"EW";"TP3";"116.9765"
"2023-Q4";"EW";"TP1";"262.23784593"
"2023-Q4";"EW";"TP2";"231.72147002"
"2023-Q4";"EW";"AP";"191.87790899"
"2023-Q4";"EW";"TP";"241.84906908"
"2023-Q4";"EH";"TP3";"117.9554"
"2023-Q4";"EH";"TP1";"220.92898767"
"2023-Q4";"EH";"TP2";"215.93907645"
"2023-Q4";"EH";"AP";"193.45426392"
"2023-Q4";"EH";"TP";"219.1381481"
"2023-Q4";"MH";"TP1";"151.62073767"
"2023-Q4";"MH";"TP2";"168.94664843"
"2023-Q4";"MH";"TP";"165.17922195"
"2023-Q4";"MW";"AP";"146.77757711"
"2023-Q4";"BF";"AP";"119.76750933"
"2023-Q4";"GF";"AP";"116.35414374"
"2023-Q4";"VF";"AP";"111.91546358"
"2024-Q1";"EW";"TP3";"115.4836"
"2024-Q1";"EW";"TP1";"263.61206596"
"2024-Q1";"EW";"TP2";"232.70894839"
"2024-Q1";"EW";"AP";"192.59890013"
"2024-Q1";"EW";"TP";"244.67749466"
"2024-Q1";"EH";"TP3";"117.1634"
"2024-Q1";"EH";"TP1";"222.52329114"
"2024-Q1";"EH";"TP2";"217.53007373"
"2024-Q1";"EH";"AP";"193.27053804"
"2024-Q1";"EH";"TP";"220.0385938"
"2024-Q1";"MH";"TP1";"154.31593168"
"2024-Q1";"MH";"TP2";"168.80984952"
"2024-Q1";"MH";"TP";"164.37662271"
"2024-Q1";"MW";"AP";"148.96237217"
"2024-Q1";"BF";"AP";"119.89634987"
"2024-Q1";"GF";"AP";"121.14026937"
"2024-Q1";"VF";"AP";"112.66672732"
"2024-Q2";"EW";"TP3";"116.5336"
"2024-Q2";"EW";"TP1";"263.66763951"
"2024-Q2";"EW";"TP2";"235.21327497"
"2024-Q2";"EW";"AP";"191.15534663"
"2024-Q2";"EW";"TP";"247.74228563"
"2024-Q2";"EH";"TP3";"118.6097"
"2024-Q2";"EH";"TP1";"224.26589797"
"2024-Q2";"EH";"TP2";"220.12029492"
"2024-Q2";"EH";"AP";"194.34915784"
"2024-Q2";"EH";"TP";"221.654595"
"2024-Q2";"MH";"TP1";"156.34548099"
"2024-Q2";"MH";"TP2";"169.10624715"
"2024-Q2";"MH";"TP";"161.94195406"
"2024-Q2";"MW";"AP";"150.67093099"
"2024-Q2";"BF";"AP";"121.61662804"
"2024-Q2";"GF";"AP";"120.67911232"
"2024-Q2";"VF";"AP";"112.33704519"
"2024-Q3";"EW";"TP3";"117.3691"
"2024-Q3";"EW";"TP1";"265.30042985"
"2024-Q3";"EW";"TP2";"237.62597984"
"2024-Q3";"EW";"AP";"189.66477043"
"2024-Q3";"EW";"TP";"249.94634775"
"2024-Q3";"EH";"TP3";"119.017"
"2024-Q3";"EH";"TP1";"226.08464017"
"2024-Q3";"EH";"TP2";"221.66278619"
"2024-Q3";"EH";"AP";"195.53256712"
"2024-Q3";"EH";"TP";"225.25234808"
"2024-Q3";"MH";"TP1";"160.58034635"
"2024-Q3";"MH";"TP2";"171.35582915"
"2024-Q3";"MH";"TP";"162.06872837"
"2024-Q3";"MW";"AP";"150.95904131"
"2024-Q3";"BF";"AP";"120.80072489"
"2024-Q3";"GF";"AP";"121.22551533"
"2024-Q3";"VF";"AP";"111.95494842"
"2024-Q4";"EW";"TP3";"120.7687"
"2024-Q4";"EW";"TP1";"268.78524705"
"2024-Q4";"EW";"TP2";"238.84760257"
"2024-Q4";"EW";"AP";"190.01686987"
"2024-Q4";"EW";"TP";"252.13216168"
"2024-Q4";"EH";"TP3";"119.6414"
"2024-Q4";"EH";"TP1";"227.71233454"
"2024-Q4";"EH";"TP2";"221.26503686"
"2024-Q4";"EH";"AP";"195.13004779"
"2024-Q4";"EH";"TP";"226.68537189"
"2024-Q4";"MH";"TP1";"164.70785797"
"2024-Q4";"MH";"TP2";"170.83903329"
"2024-Q4";"MH";"TP";"163.99861187"
"2024-Q4";"MW";"AP";"150.08833698"
"2024-Q4";"BF";"AP";"122.65226691"
"2024-Q4";"GF";"AP";"121.27627465"
"2024-Q4";"VF";"AP";"112.83301808"
"2025-Q1";"EW";"TP3";"120.8468"
"2025-Q1";"EW";"TP1";"275.51239427"
"2025-Q1";"EW";"TP2";"240.2524687"
"2025-Q1";"EW";"AP";"193.80286955"
"2025-Q1";"EW";"TP";"255.48944792"
"2025-Q1";"EH";"TP3";"121.3886"
"2025-Q1";"EH";"TP1";"231.22078017"
"2025-Q1";"EH";"TP2";"222.43888242"
"2025-Q1";"EH";"AP";"198.16559432"
"2025-Q1";"EH";"TP";"230.35672296"
"2025-Q1";"MH";"TP1";"170.62468293"
"2025-Q1";"MH";"TP2";"170.5122359"
"2025-Q1";"MH";"TP";"168.60350289"
"2025-Q1";"MW";"AP";"152.31852927"
"2025-Q1";"BF";"AP";"124.00326497"
"2025-Q1";"GF";"AP";"121.69614535"
"2025-Q1";"VF";"AP";"116.1316362"
"2025-Q2";"EW";"TP3";"123.5084"
"2025-Q2";"EW";"TP1";"282.45432349"
"2025-Q2";"EW";"TP2";"242.9298585"
"2025-Q2";"EW";"AP";"195.28409031"
"2025-Q2";"EW";"TP";"258.57277102"
"2025-Q2";"EH";"TP3";"123.2004"
"2025-Q2";"EH";"TP1";"229.8159912"
"2025-Q2";"EH";"TP2";"224.20450136"
"2025-Q2";"EH";"AP";"200.06942087"
"2025-Q2";"EH";"TP";"233.71694569"
"2025-Q2";"MH";"TP1";"173.44534038"
"2025-Q2";"MH";"TP2";"171.7130263"
"2025-Q2";"MH";"TP";"170.44339074"
"2025-Q2";"MW";"AP";"152.61651101"
"2025-Q2";"BF";"AP";"124.10518925"
"2025-Q2";"GF";"AP";"119.94978925"
"2025-Q2";"VF";"AP";"115.69969559"
"2025-Q3";"EW";"TP3";"123.6696"
"2025-Q3";"EW";"TP1";"288.45181255"
"2025-Q3";"EW";"TP2";"244.82337371"
"2025-Q3";"EW";"AP";"196.0343208"
"2025-Q3";"EW";"TP";"261.13123081"
"2025-Q3";"EH";"TP3";"125.0957"
"2025-Q3";"EH";"TP1";"230.97174213"
"2025-Q3";"EH";"TP2";"226.6298021"
"2025-Q3";"EH";"AP";"202.22666817"
"2025-Q3";"EH";"TP";"235.62646241"
"2025-Q3";"MH";"TP1";"174.2827316"
"2025-Q3";"MH";"TP2";"173.90180879"
"2025-Q3";"MH";"TP";"173.25034316"
"2025-Q3";"MW";"AP";"153.20581197"
"2025-Q3";"BF";"AP";"123.90307486"
"2025-Q3";"GF";"AP";"120.68825103"
"2025-Q3";"VF";"AP";"114.92859068"
"2025-Q4";"EW";"TP3";
"2025-Q4";"EW";"TP1";
"2025-Q4";"EW";"TP2";"248.06067393"
"2025-Q4";"EW";"AP";"198.41039567"
"2025-Q4";"EW";"TP";"263.45356165"
"2025-Q4";"EH";"TP3";
"2025-Q4";"EH";"TP1";
"2025-Q4";"EH";"TP2";"229.30733411"
"2025-Q4";"EH";"AP";"202.52550061"
"2025-Q4";"EH";"TP";"238.58875363"
"2025-Q4";"MH";"TP1";
"2025-Q4";"MH";"TP2";"175.97659219"
"2025-Q4";"MH";"TP";
"2025-Q4";"MW";"AP";"153.33759635"
"2025-Q4";"BF";"AP";"124.19374886"
"2025-Q4";"GF";"AP";"123.84035335"
"2025-Q4";"VF";"AP";"116.02487413"
